vessel,begin_date,begin_port_id,end_date,end_port_id
86,2019-12-25,90.0,2019-12-27,121.0
87,2019-01-10,70.0,2019-01-25,100.0
87,2019-01-27,100.0,2019-02-04,139.0
87,2019-02-05,139.0,2019-02-18,104.0
87,2019-02-19,104.0,2019-03-02,14.0
87,2019-03-03,14.0,2019-03-10,7.0
87,2019-03-17,7.0,2019-03-28,104.0
87,2019-03-29,104.0,2019-04-08,14.0
87,2019-04-09,14.0,2019-04-23,104.0
87,2019-04-24,104.0,2019-05-06,14.0
87,2019-05-07,14.0,2019-05-19,104.0
87,2019-05-20,104.0,2019-06-01,14.0
87,2019-06-02,14.0,2019-06-12,54.0
87,2019-07-23,115.0,2019-08-04,104.0
87,2019-08-05,104.0,2019-08-15,14.0
87,2019-08-17,14.0,2019-08-26,104.0
87,2019-08-28,104.0,2019-09-08,14.0
87,2019-09-10,14.0,2019-09-22,104.0
87,2019-09-23,104.0,2019-10-04,149.0
87,2019-10-05,149.0,2019-10-18,104.0
87,2019-10-19,104.0,2019-10-29,14.0
87,2019-10-30,14.0,2019-11-11,104.0
87,2019-11-12,104.0,2019-11-25,14.0
87,2019-11-26,14.0,2019-12-06,104.0
88,2019-01-13,149.0,2019-01-23,104.0
88,2019-01-25,104.0,2019-02-06,149.0
88,2019-02-08,149.0,2019-02-20,104.0
88,2019-02-22,104.0,2019-03-05,149.0
88,2019-03-07,149.0,2019-03-18,104.0
88,2019-03-18,104.0,2019-03-30,88.0
88,2019-03-31,88.0,2019-04-03,154.0
88,2019-04-03,154.0,2019-04-15,104.0
88,2019-04-18,104.0,2019-05-01,14.0
88,2019-05-02,14.0,2019-05-12,104.0
88,2019-05-14,104.0,2019-05-27,149.0
88,2019-05-28,149.0,2019-06-09,104.0
88,2019-07-05,104.0,2019-07-17,14.0
88,2019-07-18,14.0,2019-07-28,104.0
88,2019-07-30,104.0,2019-08-09,149.0
88,2019-08-13,149.0,2019-08-24,54.0
88,2019-08-24,54.0,2019-08-25,115.0
88,2019-09-20,115.0,2019-10-01,104.0
88,2019-10-03,104.0,2019-10-14,149.0
88,2019-10-15,149.0,2019-10-28,104.0
88,2019-10-29,104.0,2019-11-08,14.0
88,2019-11-11,14.0,2019-11-24,104.0
88,2019-11-25,104.0,2019-12-05,14.0
88,2019-12-06,14.0,2019-12-16,104.0
89,2019-01-13,104.0,2019-01-23,14.0
89,2019-01-24,14.0,2019-02-05,104.0
89,2019-02-11,104.0,2019-02-22,149.0
89,2019-02-24,149.0,2019-03-07,104.0
89,2019-03-08,104.0,2019-03-19,149.0
89,2019-03-22,149.0,2019-04-05,104.0
89,2019-04-06,104.0,2019-04-16,14.0
89,2019-04-17,14.0,2019-04-30,104.0
89,2019-05-02,104.0,2019-05-14,149.0
89,2019-05-15,149.0,2019-05-26,104.0
89,2019-05-27,104.0,2019-06-06,149.0
89,2019-06-09,149.0,2019-06-11,34.0
89,2019-06-12,34.0,2019-06-24,104.0
89,2019-06-25,104.0,2019-07-11,88.0
89,2019-07-13,88.0,2019-07-19,54.0
89,2019-08-17,54.0,2019-08-30,104.0
89,2019-08-31,104.0,2019-09-13,149.0
89,2019-09-14,149.0,2019-09-27,104.0
89,2019-09-28,104.0,2019-10-08,14.0
89,2019-10-09,14.0,2019-10-20,104.0
89,2019-10-21,104.0,2019-11-01,88.0
89,2019-11-02,88.0,2019-11-14,104.0
89,2019-11-15,104.0,2019-11-28,149.0
89,2019-11-30,149.0,2019-12-10,104.0
90,2019-01-01,104.0,2019-01-13,38.0
90,2019-01-14,38.0,2019-01-29,59.0
90,2019-01-30,59.0,2019-03-03,38.0
90,2019-03-04,38.0,2019-03-16,104.0
90,2019-03-18,104.0,2019-03-29,58.0
90,2019-03-29,58.0,2019-04-11,104.0
90,2019-04-12,104.0,2019-04-24,38.0
90,2019-04-25,38.0,2019-05-11,104.0
90,2019-05-13,104.0,2019-05-24,62.0
90,2019-05-25,62.0,2019-05-27,72.0
90,2019-05-31,72.0,2019-06-11,104.0
90,2019-06-12,104.0,2019-06-25,58.0
90,2019-06-25,58.0,2019-07-07,104.0
90,2019-07-08,104.0,2019-07-21,72.0
90,2019-07-24,72.0,2019-08-05,104.0
90,2019-08-06,104.0,2019-08-18,72.0
90,2019-08-22,72.0,2019-09-02,104.0
90,2019-09-03,104.0,2019-09-15,58.0
90,2019-09-16,58.0,2019-09-18,72.0
90,2019-09-19,72.0,2019-10-02,104.0
90,2019-10-03,104.0,2019-10-15,58.0
90,2019-10-15,58.0,2019-10-29,104.0
90,2019-10-30,104.0,2019-11-11,72.0
90,2019-11-11,72.0,2019-11-23,104.0
90,2019-11-24,104.0,2019-12-08,38.0
91,2019-01-31,115.0,2019-02-09,111.0
91,2019-02-10,111.0,2019-03-01,100.0
91,2019-03-07,100.0,2019-03-15,111.0
91,2019-03-18,111.0,2019-03-26,100.0
91,2019-03-27,100.0,2019-04-04,139.0
91,2019-04-05,139.0,2019-04-19,100.0
91,2019-04-26,100.0,2019-05-11,111.0
91,2019-05-12,111.0,2019-05-15,34.0
91,2019-05-15,34.0,2019-05-29,100.0
91,2019-06-11,100.0,2019-06-20,111.0
91,2019-06-21,111.0,2019-07-04,100.0
91,2019-07-08,100.0,2019-07-19,111.0
91,2019-07-19,111.0,2019-08-02,100.0
91,2019-08-06,100.0,2019-08-19,139.0
91,2019-08-19,139.0,2019-09-14,19.0
91,2019-09-16,19.0,2019-09-22,175.0
91,2019-09-23,175.0,2019-09-27,19.0
91,2019-09-29,19.0,2019-10-24,111.0
91,2019-10-24,111.0,2019-10-27,34.0
91,2019-10-27,34.0,2019-11-08,104.0
91,2019-11-10,104.0,2019-11-22,13.0
91,2019-11-27,13.0,2019-12-10,104.0
91,2019-12-11,104.0,2019-12-24,115.0
92,2019-01-12,69.0,2019-02-01,71.0
92,2019-02-02,71.0,2019-02-03,34.0
92,2019-02-04,34.0,2019-02-17,69.0
92,2019-02-17,69.0,2019-02-27,34.0
92,2019-02-28,34.0,2019-03-07,157.0
92,2019-03-14,157.0,2019-04-01,34.0
92,2019-04-02,34.0,2019-04-26,69.0
92,2019-04-27,69.0,2019-05-22,115.0
92,2019-05-27,115.0,2019-06-15,69.0
92,2019-06-17,69.0,2019-06-25,34.0
92,2019-06-25,34.0,2019-07-05,69.0
92,2019-07-07,69.0,2019-07-28,149.0
92,2019-07-30,149.0,2019-08-24,34.0
92,2019-08-25,34.0,2019-08-31,69.0
92,2019-09-02,69.0,2019-09-10,88.0
92,2019-09-11,88.0,2019-09-19,69.0
92,2019-09-21,69.0,2019-09-27,22.0
92,2019-09-29,22.0,2019-10-12,69.0
92,2019-10-13,69.0,2019-10-29,149.0
92,2019-10-30,149.0,2019-11-24,104.0
92,2019-11-25,104.0,2019-12-13,58.0
93,2019-01-17,19.0,2019-01-21,10.0
93,2019-01-24,10.0,2019-01-26,105.0
93,2019-01-27,105.0,2019-01-31,138.0
93,2019-02-02,138.0,2019-02-05,19.0
93,2019-02-07,19.0,2019-02-14,122.0
93,2019-02-15,122.0,2019-02-20,19.0
93,2019-02-21,19.0,2019-02-26,10.0
93,2019-03-01,10.0,2019-03-08,6.0
93,2019-03-13,6.0,2019-03-20,10.0
93,2019-03-23,10.0,2019-04-03,105.0
93,2019-04-05,105.0,2019-04-07,10.0
93,2019-04-21,10.0,2019-04-30,6.0
93,2019-05-02,6.0,2019-05-09,10.0
93,2019-06-09,10.0,2019-06-12,105.0
93,2019-06-13,105.0,2019-06-15,10.0
93,2019-07-01,10.0,2019-07-09,6.0
93,2019-07-11,6.0,2019-07-16,10.0
93,2019-07-18,10.0,2019-07-22,105.0
93,2019-07-23,105.0,2019-07-25,10.0
93,2019-08-19,10.0,2019-08-21,105.0
93,2019-08-22,105.0,2019-08-24,10.0
93,2019-09-02,10.0,2019-09-11,138.0
93,2019-09-13,138.0,2019-09-26,36.0
93,2019-09-26,36.0,2019-09-28,144.0
93,2019-10-01,144.0,2019-10-05,153.0
93,2019-10-06,153.0,2019-10-27,105.0
93,2019-10-28,105.0,2019-10-30,10.0
93,2019-11-07,10.0,2019-11-20,6.0
93,2019-11-23,6.0,2019-11-28,138.0
94,2019-01-02,34.0,2019-01-04,130.0
94,2019-01-05,130.0,2019-01-18,99.0
94,2019-01-19,99.0,2019-02-17,157.0
94,2019-02-24,157.0,2019-02-28,73.0
94,2019-03-01,73.0,2019-03-11,130.0
94,2019-03-12,130.0,2019-03-27,73.0
94,2019-04-10,73.0,2019-04-21,71.0
94,2019-04-23,71.0,2019-04-24,130.0
94,2019-04-25,130.0,2019-05-10,99.0
94,2019-05-12,99.0,2019-05-28,76.0
94,2019-05-29,76.0,2019-06-04,54.0
94,2019-07-29,54.0,2019-07-30,115.0
94,2019-08-12,115.0,2019-08-17,100.0
94,2019-08-19,100.0,2019-08-28,51.0
94,2019-08-29,51.0,2019-09-17,99.0
94,2019-09-19,99.0,2019-10-02,65.0
94,2019-10-03,65.0,2019-10-13,99.0
94,2019-10-15,99.0,2019-10-21,154.0
94,2019-10-22,154.0,2019-11-05,99.0
94,2019-11-07,99.0,2019-11-22,22.0
94,2019-11-24,22.0,2019-12-02,157.0
94,2019-12-04,157.0,2019-12-09,99.0
94,2019-12-10,99.0,2019-12-21,34.0
94,2019-12-23,34.0,2019-12-25,39.0
95,2019-01-09,149.0,2019-01-20,99.0
95,2019-02-20,99.0,2019-03-02,149.0
95,2019-03-04,149.0,2019-03-13,32.0
95,2019-03-14,32.0,2019-03-24,149.0
95,2019-03-26,149.0,2019-04-04,32.0
95,2019-04-05,32.0,2019-04-16,80.0
95,2019-04-17,80.0,2019-04-24,115.0
95,2019-04-24,115.0,2019-05-03,32.0
95,2019-05-05,32.0,2019-05-13,98.0
95,2019-05-14,98.0,2019-05-24,115.0
95,2019-06-11,115.0,2019-06-24,32.0
95,2019-06-27,32.0,2019-07-08,18.0
95,2019-07-09,18.0,2019-07-18,99.0
95,2019-07-28,99.0,2019-08-06,18.0
95,2019-08-07,18.0,2019-08-10,154.0
95,2019-08-10,154.0,2019-08-21,32.0
95,2019-08-22,32.0,2019-08-31,18.0
95,2019-09-01,18.0,2019-09-11,32.0
95,2019-09-12,32.0,2019-10-06,115.0
95,2019-10-06,115.0,2019-10-13,32.0
95,2019-10-14,32.0,2019-11-10,99.0
95,2019-11-16,99.0,2019-11-17,32.0
95,2019-11-18,32.0,2019-12-07,88.0
95,2019-12-08,88.0,2019-12-15,99.0
95,2019-12-20,99.0,2019-12-21,32.0
96,2019-01-21,32.0,2019-01-31,7.0
96,2019-02-01,7.0,2019-02-15,23.0
96,2019-02-16,23.0,2019-03-07,99.0
96,2019-03-10,99.0,2019-03-11,73.0
96,2019-03-12,73.0,2019-03-21,7.0
96,2019-03-22,7.0,2019-03-29,30.0
96,2019-03-29,30.0,2019-04-09,32.0
96,2019-04-10,32.0,2019-04-26,80.0
96,2019-04-27,80.0,2019-05-06,99.0
96,2019-05-10,99.0,2019-05-11,32.0
96,2019-05-13,32.0,2019-05-22,152.0
96,2019-05-23,152.0,2019-06-02,73.0
96,2019-06-03,73.0,2019-06-11,7.0
96,2019-06-11,7.0,2019-06-15,111.0
96,2019-06-16,111.0,2019-06-17,34.0
96,2019-06-19,34.0,2019-06-29,32.0
96,2019-07-02,32.0,2019-07-11,74.0
96,2019-07-13,74.0,2019-07-14,88.0
96,2019-07-15,88.0,2019-07-23,32.0
96,2019-07-26,32.0,2019-07-27,73.0
96,2019-07-28,73.0,2019-08-06,34.0
96,2019-08-08,34.0,2019-08-13,11.0
96,2019-08-14,11.0,2019-08-23,99.0
96,2019-08-25,32.0,2019-09-02,7.0
96,2019-09-05,7.0,2019-09-09,51.0
96,2019-09-11,51.0,2019-09-20,73.0
96,2019-09-21,73.0,2019-10-01,141.0
96,2019-10-02,141.0,2019-10-13,115.0
96,2019-10-18,115.0,2019-10-27,99.0
96,2019-11-09,99.0,2019-11-20,11.0
96,2019-11-21,11.0,2019-11-22,34.0
96,2019-11-23,34.0,2019-12-08,99.0
97,2019-01-13,169.0,2019-01-19,65.0
97,2019-01-20,65.0,2019-01-28,156.0
97,2019-01-30,156.0,2019-02-09,65.0
97,2019-02-10,65.0,2019-02-19,156.0
97,2019-02-20,156.0,2019-03-02,143.0
97,2019-03-03,143.0,2019-03-16,100.0
97,2019-03-18,100.0,2019-03-26,51.0
97,2019-03-27,51.0,2019-04-05,73.0
97,2019-04-06,73.0,2019-04-18,65.0
97,2019-05-07,65.0,2019-05-16,115.0
97,2019-05-16,115.0,2019-05-26,59.0
97,2019-05-27,59.0,2019-06-10,30.0
97,2019-06-10,30.0,2019-06-23,73.0
97,2019-06-24,73.0,2019-07-05,51.0
97,2019-07-07,51.0,2019-07-18,73.0
97,2019-07-19,73.0,2019-07-28,22.0
97,2019-07-29,22.0,2019-08-11,73.0
97,2019-08-12,73.0,2019-08-22,51.0
97,2019-08-23,51.0,2019-09-02,115.0
97,2019-10-07,115.0,2019-10-16,73.0
97,2019-10-19,73.0,2019-10-30,139.0
97,2019-10-31,139.0,2019-11-13,100.0
97,2019-11-14,100.0,2019-12-05,154.0
97,2019-12-06,154.0,2019-12-14,73.0
98,2019-01-02,73.0,2019-01-19,48.0
98,2019-01-20,48.0,2019-01-30,73.0
98,2019-01-31,73.0,2019-02-13,130.0
98,2019-02-14,130.0,2019-02-18,7.0
98,2019-02-18,7.0,2019-03-04,99.0
98,2019-04-12,99.0,2019-04-24,30.0
98,2019-04-25,30.0,2019-05-07,73.0
98,2019-05-09,73.0,2019-05-22,51.0
98,2019-05-23,51.0,2019-06-05,73.0
98,2019-06-06,73.0,2019-06-16,11.0
98,2019-06-17,11.0,2019-07-02,73.0
98,2019-07-03,73.0,2019-07-16,130.0
98,2019-07-17,130.0,2019-07-30,99.0
98,2019-07-31,99.0,2019-08-12,149.0
98,2019-08-14,149.0,2019-08-25,73.0
98,2019-08-26,73.0,2019-09-10,121.0
98,2019-09-11,121.0,2019-09-23,73.0
98,2019-09-24,73.0,2019-10-09,88.0
98,2019-10-10,88.0,2019-10-23,73.0
98,2019-10-24,73.0,2019-11-04,39.0
98,2019-11-04,39.0,2019-11-15,73.0
99,2019-07-01,72.0,2019-07-10,115.0
99,2019-07-12,115.0,2019-07-19,73.0
99,2019-07-22,73.0,2019-08-04,30.0
99,2019-08-05,30.0,2019-08-16,73.0
99,2019-08-17,73.0,2019-08-26,51.0
99,2019-08-26,51.0,2019-09-05,99.0
99,2019-09-06,99.0,2019-09-18,65.0
99,2019-09-20,65.0,2019-10-03,99.0
99,2019-10-05,99.0,2019-10-15,30.0
99,2019-10-17,30.0,2019-10-29,99.0
99,2019-10-31,99.0,2019-11-14,65.0
99,2019-11-15,65.0,2019-11-24,99.0
99,2019-11-25,99.0,2019-12-04,51.0
99,2019-12-05,51.0,2019-12-15,99.0
99,2019-12-16,99.0,2019-12-24,51.0
100,2019-01-13,99.0,2019-01-23,111.0
100,2019-01-24,111.0,2019-02-03,99.0
100,2019-02-04,99.0,2019-02-13,139.0
100,2019-02-14,139.0,2019-02-26,99.0
100,2019-02-27,99.0,2019-03-08,139.0
100,2019-03-09,139.0,2019-03-19,99.0
100,2019-03-20,99.0,2019-03-29,139.0
100,2019-03-30,139.0,2019-04-10,99.0
100,2019-04-11,99.0,2019-04-23,39.0
100,2019-04-23,39.0,2019-04-25,34.0
100,2019-04-26,34.0,2019-05-05,73.0
100,2019-05-06,73.0,2019-05-16,11.0
100,2019-05-17,11.0,2019-05-28,99.0
100,2019-05-30,99.0,2019-06-10,98.0
100,2019-06-12,98.0,2019-06-22,100.0
100,2019-06-23,100.0,2019-07-02,111.0
100,2019-07-03,111.0,2019-07-14,99.0
100,2019-07-15,99.0,2019-07-24,111.0
100,2019-07-25,111.0,2019-08-05,99.0
100,2019-08-07,99.0,2019-08-18,39.0
100,2019-08-19,39.0,2019-08-31,99.0
100,2019-09-01,99.0,2019-09-12,111.0
100,2019-09-13,111.0,2019-09-23,99.0
100,2019-09-24,99.0,2019-10-03,111.0
100,2019-10-05,111.0,2019-10-07,34.0
100,2019-10-07,34.0,2019-10-19,99.0
100,2019-10-20,99.0,2019-10-31,111.0
100,2019-11-01,111.0,2019-11-14,99.0
100,2019-11-15,99.0,2019-11-28,39.0
100,2019-11-29,39.0,2019-12-11,99.0
100,2019-12-12,99.0,2019-12-23,130.0
101,2019-01-07,32.0,2019-01-18,23.0
101,2019-01-20,23.0,2019-02-02,32.0
101,2019-02-03,32.0,2019-02-15,121.0
101,2019-02-16,121.0,2019-02-25,32.0
101,2019-02-26,32.0,2019-03-08,51.0
101,2019-03-09,51.0,2019-03-20,156.0
101,2019-03-22,156.0,2019-04-02,14.0
101,2019-04-05,14.0,2019-04-06,34.0
101,2019-04-06,34.0,2019-04-16,156.0
101,2019-04-16,156.0,2019-04-28,14.0
101,2019-04-30,14.0,2019-05-09,156.0
101,2019-05-10,156.0,2019-05-22,14.0
101,2019-05-23,14.0,2019-05-25,34.0
101,2019-05-25,34.0,2019-06-06,156.0
101,2019-06-06,156.0,2019-06-18,14.0
101,2019-06-19,14.0,2019-07-03,156.0
101,2019-07-05,156.0,2019-07-15,18.0
101,2019-07-16,18.0,2019-07-23,115.0
101,2019-07-24,115.0,2019-07-31,73.0
101,2019-08-01,73.0,2019-08-13,18.0
101,2019-08-13,18.0,2019-08-26,115.0
101,2019-08-28,115.0,2019-08-29,54.0
101,2019-09-12,54.0,2019-09-20,156.0
101,2019-09-21,156.0,2019-10-05,14.0
101,2019-10-06,14.0,2019-10-18,115.0
101,2019-10-19,115.0,2019-10-29,99.0
101,2019-10-30,99.0,2019-11-13,154.0
101,2019-11-20,154.0,2019-12-03,99.0
102,2019-01-09,72.0,2019-01-21,156.0
102,2019-01-22,156.0,2019-01-31,30.0
102,2019-02-01,30.0,2019-02-12,115.0
102,2019-03-15,54.0,2019-03-16,115.0
102,2019-03-18,54.0,2019-03-23,177.0
102,2019-03-24,177.0,2019-03-27,32.0
102,2019-03-28,32.0,2019-04-10,58.0
102,2019-04-11,58.0,2019-04-19,73.0
102,2019-04-21,73.0,2019-05-06,7.0
102,2019-05-07,7.0,2019-05-15,32.0
102,2019-05-16,32.0,2019-05-27,11.0
102,2019-05-30,11.0,2019-06-13,73.0
102,2019-06-14,73.0,2019-07-01,7.0
102,2019-07-01,7.0,2019-07-07,115.0
102,2019-07-10,115.0,2019-07-15,73.0
102,2019-07-16,73.0,2019-07-25,58.0
102,2019-07-26,58.0,2019-07-27,58.0
102,2019-07-28,58.0,2019-08-07,32.0
102,2019-08-08,32.0,2019-08-17,38.0
102,2019-08-18,38.0,2019-08-19,72.0
102,2019-08-20,72.0,2019-09-03,73.0
102,2019-09-04,73.0,2019-09-17,7.0
102,2019-09-17,7.0,2019-09-30,73.0
102,2019-10-01,73.0,2019-10-12,58.0
102,2019-10-12,58.0,2019-10-21,32.0
102,2019-10-22,32.0,2019-11-18,73.0
102,2019-11-19,73.0,2019-11-22,92.0
102,2019-11-23,92.0,2019-11-28,88.0
102,2019-11-29,88.0,2019-12-03,115.0
102,2019-12-04,115.0,2019-12-09,73.0
102,2019-12-10,73.0,2019-12-15,92.0
102,2019-12-16,92.0,2019-12-22,38.0
103,2019-01-08,100.0,2019-01-16,51.0
103,2019-01-17,51.0,2019-02-01,100.0
103,2019-02-02,100.0,2019-02-14,51.0
103,2019-02-15,51.0,2019-02-27,100.0
103,2019-03-11,100.0,2019-03-19,65.0
103,2019-03-20,65.0,2019-03-29,100.0
103,2019-03-30,100.0,2019-04-09,51.0
103,2019-04-11,51.0,2019-04-21,100.0
103,2019-04-23,100.0,2019-05-03,30.0
103,2019-05-05,30.0,2019-05-19,73.0
103,2019-05-20,73.0,2019-06-05,136.0
103,2019-06-06,136.0,2019-06-10,72.0
103,2019-06-11,72.0,2019-06-14,136.0
103,2019-06-18,136.0,2019-07-03,100.0
103,2019-07-05,100.0,2019-07-15,130.0
103,2019-07-15,130.0,2019-08-08,34.0
103,2019-08-09,34.0,2019-08-16,51.0
103,2019-08-17,51.0,2019-09-15,19.0
103,2019-09-19,19.0,2019-09-25,175.0
103,2019-09-27,175.0,2019-10-03,19.0
103,2019-10-07,19.0,2019-10-27,30.0
103,2019-10-29,30.0,2019-11-18,19.0
103,2019-11-21,19.0,2019-12-01,175.0
104,2019-01-12,30.0,2019-01-24,73.0
104,2019-01-25,73.0,2019-02-06,51.0
104,2019-02-07,51.0,2019-02-25,73.0
104,2019-02-26,73.0,2019-03-09,30.0
104,2019-03-10,30.0,2019-03-20,73.0
104,2019-03-21,73.0,2019-04-05,30.0
104,2019-04-06,30.0,2019-05-12,73.0
104,2019-05-13,73.0,2019-05-24,51.0
104,2019-05-25,51.0,2019-06-07,73.0
104,2019-06-08,73.0,2019-06-24,22.0
104,2019-06-25,22.0,2019-07-07,73.0
104,2019-07-08,73.0,2019-07-20,34.0
104,2019-07-22,34.0,2019-07-24,22.0
104,2019-07-25,22.0,2019-08-06,73.0
104,2019-08-07,73.0,2019-08-19,22.0
104,2019-08-19,22.0,2019-08-30,73.0
104,2019-08-31,73.0,2019-09-14,51.0
104,2019-09-14,51.0,2019-09-27,73.0
104,2019-09-28,73.0,2019-10-07,22.0
104,2019-10-08,22.0,2019-10-20,73.0
104,2019-10-21,73.0,2019-10-31,152.0
104,2019-11-02,152.0,2019-11-12,73.0
104,2019-11-13,73.0,2019-11-26,22.0
104,2019-11-28,22.0,2019-12-11,73.0
105,2019-01-05,32.0,2019-01-14,34.0
105,2019-01-15,34.0,2019-01-31,99.0
105,2019-01-31,99.0,2019-02-03,73.0
105,2019-02-04,73.0,2019-02-05,99.0
105,2019-02-10,99.0,2019-02-19,51.0
105,2019-02-20,51.0,2019-03-02,99.0
105,2019-03-04,99.0,2019-03-05,73.0
105,2019-03-06,73.0,2019-03-21,7.0
105,2019-03-22,7.0,2019-03-30,73.0
105,2019-03-31,73.0,2019-04-09,34.0
105,2019-04-10,34.0,2019-04-12,98.0
105,2019-04-13,98.0,2019-04-15,34.0
105,2019-04-17,34.0,2019-04-28,73.0
105,2019-04-29,73.0,2019-05-09,7.0
105,2019-05-13,7.0,2019-05-22,99.0
105,2019-05-24,99.0,2019-06-04,22.0
105,2019-06-05,22.0,2019-06-17,32.0
105,2019-06-18,32.0,2019-06-28,13.0
105,2019-06-29,13.0,2019-07-15,32.0
105,2019-07-16,32.0,2019-07-26,149.0
105,2019-07-27,149.0,2019-08-07,115.0
105,2019-08-10,115.0,2019-08-19,32.0
105,2019-10-03,32.0,2019-10-16,149.0
105,2019-10-18,149.0,2019-11-02,73.0
105,2019-11-03,73.0,2019-11-14,30.0
105,2019-11-15,30.0,2019-11-25,32.0
105,2019-11-26,32.0,2019-11-27,73.0
105,2019-11-27,73.0,2019-12-07,22.0
106,2019-01-08,156.0,2019-01-19,51.0
106,2019-01-20,51.0,2019-02-13,100.0
106,2019-02-15,100.0,2019-03-05,30.0
106,2019-03-11,30.0,2019-03-29,32.0
106,2019-04-03,32.0,2019-04-17,30.0
106,2019-04-18,30.0,2019-04-29,32.0
106,2019-04-30,32.0,2019-05-17,111.0
106,2019-05-18,111.0,2019-05-27,73.0
106,2019-05-28,73.0,2019-06-10,152.0
106,2019-06-11,152.0,2019-06-14,34.0
106,2019-06-15,34.0,2019-06-27,32.0
106,2019-06-28,32.0,2019-07-11,152.0
106,2019-07-12,152.0,2019-07-22,100.0
106,2019-07-28,100.0,2019-08-07,51.0
106,2019-08-08,51.0,2019-08-24,100.0
106,2019-08-31,100.0,2019-09-07,152.0
106,2019-09-08,152.0,2019-09-19,32.0
106,2019-09-21,32.0,2019-09-30,51.0
106,2019-10-01,51.0,2019-10-13,90.0
106,2019-10-21,90.0,2019-10-31,51.0
106,2019-11-01,51.0,2019-11-10,100.0
106,2019-11-12,100.0,2019-11-24,30.0
106,2019-11-25,30.0,2019-12-06,32.0
106,2019-12-08,32.0,2019-12-19,11.0
107,2019-09-30,72.0,2019-10-06,115.0
107,2019-10-07,115.0,2019-10-12,99.0
107,2019-10-15,99.0,2019-10-28,51.0
107,2019-10-30,51.0,2019-11-09,99.0
107,2019-11-10,99.0,2019-11-18,111.0
107,2019-11-19,111.0,2019-12-01,73.0
107,2019-12-03,73.0,2019-12-21,99.0
108,2019-01-04,99.0,2019-01-15,58.0
108,2019-01-16,58.0,2019-02-02,99.0
108,2019-02-27,99.0,2019-03-04,92.0
108,2019-03-06,92.0,2019-03-18,30.0
108,2019-03-19,30.0,2019-03-31,99.0
108,2019-04-02,99.0,2019-04-18,23.0
108,2019-04-19,23.0,2019-05-02,73.0
108,2019-05-03,73.0,2019-05-12,7.0
108,2019-05-14,7.0,2019-05-18,18.0
108,2019-05-19,18.0,2019-05-30,115.0
108,2019-06-02,115.0,2019-06-16,99.0
108,2019-06-23,99.0,2019-07-03,48.0
108,2019-07-04,48.0,2019-07-16,73.0
108,2019-07-17,73.0,2019-07-26,70.0
108,2019-07-28,70.0,2019-07-31,7.0
108,2019-08-01,7.0,2019-08-11,32.0
108,2019-08-12,32.0,2019-08-20,34.0
108,2019-08-22,34.0,2019-08-24,11.0
108,2019-08-25,11.0,2019-09-05,32.0
108,2019-09-07,32.0,2019-09-16,152.0
108,2019-09-17,152.0,2019-10-01,99.0
108,2019-10-05,99.0,2019-10-15,34.0
108,2019-10-16,34.0,2019-10-17,11.0
108,2019-10-18,11.0,2019-10-28,73.0
108,2019-10-29,73.0,2019-11-07,51.0
108,2019-11-08,51.0,2019-11-20,73.0
108,2019-11-21,73.0,2019-11-30,7.0
108,2019-12-02,7.0,2019-12-05,34.0
108,2019-12-06,34.0,2019-12-09,22.0
109,2019-01-12,73.0,2019-01-23,65.0
109,2019-01-24,65.0,2019-02-05,73.0
109,2019-02-06,73.0,2019-02-17,51.0
109,2019-02-18,51.0,2019-03-11,34.0
109,2019-03-11,34.0,2019-03-28,73.0
109,2019-03-29,73.0,2019-04-09,30.0
109,2019-04-09,30.0,2019-04-23,100.0
109,2019-04-24,100.0,2019-05-02,65.0
109,2019-05-03,65.0,2019-05-17,100.0
109,2019-05-18,100.0,2019-05-28,51.0
109,2019-05-29,51.0,2019-06-10,115.0
109,2019-06-11,115.0,2019-06-25,73.0
109,2019-06-25,73.0,2019-07-08,65.0
109,2019-07-09,65.0,2019-07-23,73.0
109,2019-07-24,73.0,2019-08-05,51.0
109,2019-08-06,51.0,2019-08-19,73.0
109,2019-08-19,73.0,2019-09-01,65.0
109,2019-09-02,65.0,2019-09-13,73.0
109,2019-09-14,73.0,2019-09-27,30.0
109,2019-09-28,30.0,2019-10-10,73.0
109,2019-10-11,73.0,2019-10-22,22.0
109,2019-10-23,22.0,2019-11-10,73.0
109,2019-11-11,73.0,2019-11-26,34.0
109,2019-11-28,34.0,2019-12-01,51.0
109,2019-12-02,51.0,2019-12-17,73.0
110,2019-01-05,99.0,2019-01-06,73.0
110,2019-01-07,73.0,2019-01-16,38.0
110,2019-01-17,38.0,2019-01-29,99.0
110,2019-02-11,99.0,2019-02-12,73.0
110,2019-02-13,73.0,2019-02-14,99.0
110,2019-02-14,99.0,2019-02-23,34.0
110,2019-02-24,34.0,2019-02-27,30.0
110,2019-02-28,30.0,2019-03-10,99.0
110,2019-03-13,99.0,2019-03-22,34.0
110,2019-03-24,34.0,2019-03-26,130.0
110,2019-03-27,130.0,2019-04-10,99.0
110,2019-04-18,32.0,2019-04-28,70.0
110,2019-04-29,70.0,2019-05-10,115.0
110,2019-05-14,115.0,2019-05-23,73.0
110,2019-05-24,73.0,2019-06-03,34.0
110,2019-06-05,34.0,2019-06-09,7.0
110,2019-06-11,7.0,2019-06-12,13.0
110,2019-06-13,13.0,2019-06-24,99.0
110,2019-06-26,99.0,2019-06-27,73.0
110,2019-06-28,73.0,2019-07-07,22.0
